episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,optimizer_steps_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/exploration_infos,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
395.36315557584453,-646.96425829957,-181.2239994237,1000.0,1,1000,1000,False,68000,68,68,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-29-01,1587551341,19.803267002105713,1337.2563047409058,9699,ip-172-31-18-49,172.31.18.49,1337.2563047409058,68000,68,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[319.9335661642649, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2670553506511819,0.480961584586444,1.9646712253766945,[{'cur_scale': 0.02}],68000,4320000,68000,2.728,4.002,9.226,0.004,6936.819,64.0,84.01724137931033,8.5,3.4304295,10.286097,-3.2988381
395.36315557584453,-646.96425829957,-173.86003168948494,1000.0,1,1000,1000,False,69000,69,69,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-29-21,1587551361,19.5035560131073,1356.759860754013,9699,ip-172-31-18-49,172.31.18.49,1356.759860754013,69000,69,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[326.8897742371404, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.26704059287180176,0.4809712737216693,1.964592830237539,[{'cur_scale': 0.02}],69000,4384000,69000,3.015,5.023,11.073,0.004,5779.928,64.0,84.35555555555554,8.5,3.6375587,12.072072,-2.826044
395.36315557584453,-646.96425829957,-167.09197664283764,1000.0,1,1000,1000,False,70000,70,70,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-29-40,1587551380,19.667312622070312,1376.4271733760834,9699,ip-172-31-18-49,172.31.18.49,1376.4271733760834,70000,70,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[299.90382157582405, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649, 326.8897742371404]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2670252186485085,0.48097915431881294,1.9645050949263367,[{'cur_scale': 0.02}],70000,4448000,70000,2.987,3.585,9.768,0.004,6551.792,64.0,83.84285714285716,8.5,4.7610497,12.149241,-3.9233463
395.36315557584453,-646.96425829957,-159.85873892706886,1000.0,1,1000,1000,False,71000,71,71,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-30-15,1587551415,20.03429913520813,1396.4614725112915,9699,ip-172-31-18-49,172.31.18.49,1396.4614725112915,71000,71,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[346.467901176746, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649, 326.8897742371404, 299.90382157582405]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2670115606906161,0.4809881916071557,1.964419292038647,[{'cur_scale': 0.02}],71000,4512000,71000,2.945,3.87,10.845,0.004,5901.509,64.0,83.4591836734694,8.5,5.0916605,10.673894,-1.3613119
395.36315557584453,-646.96425829957,-153.70240621837033,1000.0,1,1000,1000,False,72000,72,72,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-30-35,1587551435,19.77908754348755,1416.240560054779,9699,ip-172-31-18-49,172.31.18.49,1416.240560054779,72000,72,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[283.3972160992248, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649, 326.8897742371404, 299.90382157582405, 346.467901176746]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.26699994602983484,0.48099869339850415,1.9643410061337963,[{'cur_scale': 0.02}],72000,4576000,72000,3.237,4.134,9.294,0.005,6886.068,64.0,84.04137931034484,8.5,6.3970537,11.40977,-1.8118589
472.58776528845624,-646.96425829957,-145.12308880046857,1000.0,1,1000,1000,False,73000,73,73,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-30-55,1587551455,19.97126793861389,1436.211827993393,9699,ip-172-31-18-49,172.31.18.49,1436.211827993393,73000,73,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[472.58776528845624, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649, 326.8897742371404, 299.90382157582405, 346.467901176746, 283.3972160992248]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.26698942369511924,0.48100962203854053,1.964271195552285,[{'cur_scale': 0.02}],73000,4640000,73000,3.161,4.9,11.662,0.005,5487.985,64.0,83.96428571428571,8.5,5.2582245,15.014185,-6.158843
472.58776528845624,-646.96425829957,-137.52814005272893,1000.0,1,1000,1000,False,74000,74,74,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-31-15,1587551475,20.227123737335205,1456.4389517307281,9699,ip-172-31-18-49,172.31.18.49,1456.4389517307281,74000,74,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[416.90311853226456, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649, 326.8897742371404, 299.90382157582405, 346.467901176746, 283.3972160992248, 472.58776528845624]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2669813282568532,0.4810199444939503,1.9642104380298404,[{'cur_scale': 0.02}],74000,4704000,74000,2.986,4.358,9.177,0.004,6973.925,64.0,83.84827586206897,8.5,7.3156404,12.980267,0.23779812
472.58776528845624,-646.96425829957,-129.43154063722275,1000.0,1,1000,1000,False,75000,75,75,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-31-34,1587551494,19.275055170059204,1475.7140069007874,9699,ip-172-31-18-49,172.31.18.49,1475.7140069007874,75000,75,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[469.7168161102378, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649, 326.8897742371404, 299.90382157582405, 346.467901176746, 283.3972160992248, 472.58776528845624, 416.90311853226456]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.26697320807083413,0.4810272976767518,1.9641347855480087,[{'cur_scale': 0.02}],75000,4768000,75000,2.596,3.228,8.859,0.004,7224.474,64.0,83.73333333333333,8.5,7.2693386,16.345528,-1.3980377
472.58776528845624,-646.96425829957,-121.57156751796454,1000.0,1,1000,1000,False,76000,76,76,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-32-09,1587551529,19.63512086868286,1495.3491277694702,9699,ip-172-31-18-49,172.31.18.49,1495.3491277694702,76000,76,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[467.9264164263989, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649, 326.8897742371404, 299.90382157582405, 346.467901176746, 283.3972160992248, 472.58776528845624, 416.90311853226456, 469.7168161102378]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.26696543830520236,0.48103445450710725,1.9640555037192378,[{'cur_scale': 0.02}],76000,4832000,76000,2.588,3.028,9.368,0.004,6831.792,64.0,83.58367346938776,8.5,8.255183,14.751544,-2.5265818
494.8409439291461,-646.96425829957,-113.56621022644364,1000.0,1,1000,1000,False,77000,77,77,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-32-28,1587551548,19.9253511428833,1515.2744789123535,9699,ip-172-31-18-49,172.31.18.49,1515.2744789123535,77000,77,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[494.8409439291461, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649, 326.8897742371404, 299.90382157582405, 346.467901176746, 283.3972160992248, 472.58776528845624, 416.90311853226456, 469.7168161102378, 467.9264164263989]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2669592368254883,0.481041022641386,1.9639823571447197,[{'cur_scale': 0.02}],77000,4896000,77000,3.07,4.948,10.217,0.004,6263.924,64.0,84.08275862068965,8.5,9.401914,18.009487,-1.0440017
494.8409439291461,-646.96425829957,-107.54542167351006,1000.0,1,1000,1000,False,78000,78,78,a05c6c4c06b54bdb94247dab795d57f6,2020-04-22_10-32-49,1587551569,20.32789921760559,1535.602378129959,9699,ip-172-31-18-49,172.31.18.49,1535.602378129959,78000,78,0,00005,"5_actor_lr=0.001,critic_lr=0.0001,use_pytorch=False","[356.05529690237415, -387.72340398996744, -171.55102340667653, -646.96425829957, -562.7438515226168, -518.6896236056, -352.4044026860233, -371.31340967366344, -464.1518142808947, -429.9024583172514, -431.67614631978716, -457.5317487890154, -481.05486499836974, -366.7812363754787, -389.23335874309436, -403.9353732373931, -386.992502912447, -386.71688705240877, -372.51629752547524, -342.99369211209034, -380.563750780921, -350.2743217134058, -355.5873269210865, -377.9687407667642, -368.93656236059394, -375.43896009705685, -257.54843690713847, -185.00153518197348, -233.04097195741784, -215.1114629770905, -255.72433599498947, -368.80740980151523, -185.53341498852532, -280.9227659562191, -317.50528583361, -332.66715307366934, -304.7970598410764, -168.39800539734478, -177.32480229249649, -155.39817430080825, -152.79669661197596, -222.6744015509074, -68.0218481853867, -91.97380375969709, -79.98881532112269, -191.43585282901705, -103.92941706265424, 30.1853934509669, -45.5684494196978, -509.2835363098657, 43.675580992040935, 23.678937202909083, -62.840384166354795, 70.37825155215755, 127.56094709274187, 0.96373603684252, 67.6943692054058, 72.54726498757934, 106.73675658029791, 205.75916058799325, 58.48088941353746, 182.99165407092457, 155.85904601850382, 181.5244979697955, 283.90387179501454, 150.07252270292412, 299.3984739968624, 395.36315557584453, 319.9335661642649, 326.8897742371404, 299.90382157582405, 346.467901176746, 283.3972160992248, 472.58776528845624, 416.90311853226456, 469.7168161102378, 467.9264164263989, 494.8409439291461]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2669549932366136,0.48104981784268874,1.9639173569793018,[{'cur_scale': 0.02}],78000,4960000,78000,3.238,4.598,10.505,0.005,6092.526,64.0,84.06551724137931,8.5,9.041609,16.24613,-1.913837
