episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
950.0,175.0,337.75,1616.3,14,5000,False,165000,393,33,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-30-56,1579678256,5.7686779499053955,197.37442326545715,3564,ip-172-31-17-119,172.31.17.119,197.37442326545715,165000,33,10,59606e94,2_env=QbertNoFrameskip-v4,165000,165000,1864.734,684.561,3153.069,11.015,23.4,6.987500000000001,0.474609375,4.999999873689376e-05,0.10667378,0.0048975544,0.098478846,0.9340744,0.020058734,0.6222688,0.009999999776482582
950.0,200.0,338.5,1629.95,14,5000,False,170000,407,34,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-01,1579678261,5.702673673629761,203.0770969390869,3564,ip-172-31-17-119,172.31.17.119,203.0770969390869,170000,34,10,59606e94,2_env=QbertNoFrameskip-v4,170000,170000,1856.064,684.205,3156.898,11.005,22.9375,7.012499999999999,0.7119140625,4.999999873689376e-05,0.087476596,-0.011135951,0.10036496,0.93148565,0.006123035,0.6111487,0.009999999776482582
950.0,200.0,337.5,1634.41,8,5000,False,175000,415,35,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-07,1579678267,5.679394721984863,208.75649166107178,3564,ip-172-31-17-119,172.31.17.119,208.75649166107178,175000,35,10,59606e94,2_env=QbertNoFrameskip-v4,175000,175000,1851.45,688.986,3157.67,10.876,23.387500000000003,6.9875,0.7119140625,4.999999873689376e-05,0.07794192,-0.01008668,0.088992305,0.9300992,0.0063745007,0.5501809,0.009999999776482582
875.0,200.0,329.5,1615.29,11,5000,False,180000,426,36,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-13,1579678273,5.779537677764893,214.53602933883667,3564,ip-172-31-17-119,172.31.17.119,214.53602933883667,180000,36,10,59606e94,2_env=QbertNoFrameskip-v4,180000,180000,1846.569,688.654,3153.291,10.986,22.08888888888889,7.0,0.7119140625,4.999999873689376e-05,0.092791386,-0.00097027794,0.090577036,0.9358301,0.011495578,0.49992338,0.009999999776482582
875.0,200.0,330.75,1632.07,12,5000,False,185000,438,37,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-19,1579678279,5.823649883270264,220.35967922210693,3564,ip-172-31-17-119,172.31.17.119,220.35967922210693,185000,37,10,59606e94,2_env=QbertNoFrameskip-v4,185000,185000,1841.056,702.036,3155.542,10.891,22.8625,7.0,0.7119140625,4.999999873689376e-05,0.075023375,-0.00842804,0.08216609,0.9431033,0.009090604,0.5186398,0.009999999776482582
875.0,200.0,331.0,1677.57,13,5000,False,190000,451,38,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-25,1579678285,5.697596788406372,226.0572760105133,3564,ip-172-31-17-119,172.31.17.119,226.0572760105133,190000,38,10,59606e94,2_env=QbertNoFrameskip-v4,190000,190000,1841.933,704.714,3154.805,10.956,22.9,7.050000000000001,0.7119140625,4.999999873689376e-05,0.08516252,-0.011083743,0.0954196,0.93726045,0.008745159,0.53991425,0.009999999776482582
875.0,200.0,332.75,1698.61,7,5000,False,195000,458,39,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-30,1579678290,5.658639907836914,231.71591591835022,3564,ip-172-31-17-119,172.31.17.119,231.71591591835022,195000,39,10,59606e94,2_env=QbertNoFrameskip-v4,195000,195000,1825.949,708.889,3152.676,10.653,22.9,7.0125,0.7119140625,4.999999873689376e-05,0.0849826,-0.003546446,0.08649702,0.9279253,0.009836535,0.49707395,0.009999999776482582
900.0,200.0,341.0,1735.74,12,5000,False,200000,470,40,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-36,1579678296,5.784700632095337,237.50061655044556,3564,ip-172-31-17-119,172.31.17.119,237.50061655044556,200000,40,10,59606e94,2_env=QbertNoFrameskip-v4,200000,200000,1826.63,714.043,3149.392,10.577,23.3375,7.012499999999999,0.7119140625,4.999999873689376e-05,0.078930154,-0.007187538,0.08696382,0.94098455,0.0053901197,0.46834278,0.009999999776482582
900.0,200.0,342.0,1748.07,14,5000,False,205000,484,41,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-42,1579678302,5.819574356079102,243.32019090652466,3564,ip-172-31-17-119,172.31.17.119,243.32019090652466,205000,41,10,59606e94,2_env=QbertNoFrameskip-v4,205000,205000,1829.266,722.56,3151.152,10.718,22.455555555555556,7.044444444444445,0.7119140625,4.999999873689376e-05,0.08170993,-0.004381073,0.084007114,0.9426378,0.010309372,0.5255499,0.009999999776482582
900.0,200.0,336.75,1777.47,11,5000,False,210000,495,42,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-48,1579678308,5.779737234115601,249.09992814064026,3564,ip-172-31-17-119,172.31.17.119,249.09992814064026,210000,42,10,59606e94,2_env=QbertNoFrameskip-v4,210000,210000,1830.897,720.623,3151.356,10.547,22.5875,7.0125,0.7119140625,4.999999873689376e-05,0.106956705,-0.008828062,0.11591729,0.9141453,0.008070683,0.5878157,0.009999999776482582
900.0,200.0,337.75,1791.2,10,5000,False,215000,505,43,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-53,1579678313,5.807607650756836,254.9075357913971,3564,ip-172-31-17-119,172.31.17.119,254.9075357913971,215000,43,10,59606e94,2_env=QbertNoFrameskip-v4,215000,215000,1836.992,717.938,3151.408,10.71,22.737499999999997,7.05,0.7119140625,4.999999873689376e-05,0.09251805,-0.011984086,0.10488741,0.91446626,0.008883796,0.6709782,0.009999999776482582
900.0,200.0,338.5,1787.73,8,5000,False,220000,513,44,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-31-59,1579678319,5.741598129272461,260.64913392066956,3564,ip-172-31-17-119,172.31.17.119,260.64913392066956,220000,44,10,59606e94,2_env=QbertNoFrameskip-v4,220000,220000,1846.175,714.752,3147.732,10.778,23.175000000000004,7.0625,0.7119140625,4.999999873689376e-05,0.082227945,-0.0064401045,0.088688895,0.9310485,0.0083602015,0.5972589,0.009999999776482582
900.0,175.0,337.0,1831.62,12,5000,False,225000,525,45,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-32-05,1579678325,6.064091205596924,266.7132251262665,3564,ip-172-31-17-119,172.31.17.119,266.7132251262665,225000,45,10,59606e94,2_env=QbertNoFrameskip-v4,225000,225000,1875.936,713.433,3159.049,10.893,22.711111111111112,7.055555555555555,0.7119140625,4.999999873689376e-05,0.07398508,-0.013478324,0.089479454,0.9397855,0.0047180876,0.5374928,0.009999999776482582
900.0,175.0,340.0,1856.01,15,5000,False,230000,540,46,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-32-11,1579678331,5.674537420272827,272.3877625465393,3564,ip-172-31-17-119,172.31.17.119,272.3877625465393,230000,46,10,59606e94,2_env=QbertNoFrameskip-v4,230000,230000,1873.892,707.484,3158.141,10.92,22.525000000000002,7.0874999999999995,0.35595703125,4.999999873689376e-05,0.08003462,-0.006953941,0.08935873,0.9492429,0.00875257,0.54857075,0.009999999776482582
900.0,175.0,340.75,1865.12,10,5000,False,235000,550,47,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-32-17,1579678337,5.849927663803101,278.2376902103424,3564,ip-172-31-17-119,172.31.17.119,278.2376902103424,235000,47,10,59606e94,2_env=QbertNoFrameskip-v4,235000,235000,1877.616,710.391,3154.366,11.009,22.722222222222225,7.066666666666666,0.35595703125,4.999999873689376e-05,0.10549078,-0.0075460477,0.11555044,0.9166399,0.009055028,0.5736807,0.009999999776482582
900.0,175.0,342.5,1873.21,10,5000,False,240000,560,48,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-32-23,1579678343,5.724869012832642,283.96255922317505,3564,ip-172-31-17-119,172.31.17.119,283.96255922317505,240000,48,10,59606e94,2_env=QbertNoFrameskip-v4,240000,240000,1879.927,709.52,3156.367,10.815,22.9125,7.1,0.35595703125,4.999999873689376e-05,0.10709746,0.0052701156,0.09952979,0.93640363,0.023332184,0.60077107,0.009999999776482582
900.0,175.0,343.75,1858.37,9,5000,False,245000,569,49,72fd9fa7776e4b35bd397837c78e1dc0,2020-01-22_07-32-28,1579678348,5.755178689956665,289.7177379131317,3564,ip-172-31-17-119,172.31.17.119,289.7177379131317,245000,49,10,59606e94,2_env=QbertNoFrameskip-v4,245000,245000,1896.113,700.425,3158.01,10.914,23.1125,7.0625,0.533935546875,4.999999873689376e-05,0.097719476,-0.011474633,0.11172378,0.93034965,0.0077444552,0.66647214,0.009999999776482582
