episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,5000,False,5000,0,1,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-27-50,1579678070,12.2058846950531,12.2058846950531,3554,ip-172-31-17-119,172.31.17.119,12.2058846950531,5000,1,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,5000,5000,4863.495,1679.685,4694.451,837.055,28.03333333333333,6.061111111111112,0.5,4.999999873689376e-05,0.08971759,-0.00079360453,0.09483893,0.19853799,0.00913584,0.88956654,0.009999999776482582
nan,nan,nan,nan,0,5000,False,10000,0,2,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-27-56,1579678076,6.062899827957153,18.268784523010254,3554,ip-172-31-17-119,172.31.17.119,18.268784523010254,10000,2,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,10000,10000,3460.838,1162.955,4001.079,426.013,24.044444444444444,6.688888888888889,0.5,4.999999873689376e-05,0.19144282,-0.018473709,0.21577254,0.17813441,0.0062527284,0.8982366,0.009999999776482582
30.0,10.0,20.0,1136.0,2,5000,False,15000,2,3,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-02,1579678082,5.902640104293823,24.171424627304077,3554,ip-172-31-17-119,172.31.17.119,24.171424627304077,15000,3,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,15000,15000,2985.6,1006.712,3709.51,288.694,25.687499999999996,6.8125,0.5,4.999999873689376e-05,0.115346715,-0.026376108,0.14746627,0.23768315,0.0071988343,0.93428737,0.009999999776482582
95.0,10.0,48.5,1247.0,8,5000,False,20000,10,4,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-08,1579678088,5.960521459579468,30.131946086883545,3554,ip-172-31-17-119,172.31.17.119,30.131946086883545,20000,4,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,20000,20000,2740.395,948.636,3564.43,220.007,23.53333333333333,6.911111111111111,0.5,4.999999873689376e-05,0.15087965,-0.0008014925,0.15157358,0.32226104,0.022522138,1.1153504,0.009999999776482582
235.0,10.0,71.2,1537.64,15,5000,False,25000,25,5,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-14,1579678094,5.775516986846924,35.90746307373047,3554,ip-172-31-17-119,172.31.17.119,35.90746307373047,25000,5,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,25000,25000,2586.478,887.51,3474.897,178.226,24.9875,6.9,0.75,4.999999873689376e-05,0.17316669,-0.029307678,0.20647256,0.3260196,0.010249481,1.1685292,0.009999999776482582
235.0,10.0,86.86046511627907,1719.3255813953488,18,5000,False,30000,43,6,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-20,1579678100,5.919829845428467,41.827292919158936,3554,ip-172-31-17-119,172.31.17.119,41.827292919158936,30000,6,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,30000,30000,2491.817,854.581,3421.942,151.071,24.9875,6.8625,0.75,4.999999873689376e-05,0.15668803,-0.021058373,0.18171574,0.38581806,0.009091673,1.0788088,0.009999999776482582
455.0,10.0,101.97916666666667,1784.9583333333333,5,5000,False,35000,48,7,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-26,1579678106,5.816685676574707,47.64397859573364,3554,ip-172-31-17-119,172.31.17.119,47.64397859573364,35000,7,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,35000,35000,2410.92,830.056,3384.098,131.469,22.3,6.922222222222222,0.75,4.999999873689376e-05,0.15628947,-0.022128396,0.18152186,0.4469088,0.009841049,1.0484793,0.009999999776482582
520.0,10.0,111.57407407407408,1825.851851851852,6,5000,False,40000,54,8,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-32,1579678112,5.848822355270386,53.49280095100403,3554,ip-172-31-17-119,172.31.17.119,53.49280095100403,40000,8,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,40000,40000,2352.331,814.962,3353.76,116.515,24.599999999999998,6.925,0.75,4.999999873689376e-05,0.11565964,-0.027498165,0.14713584,0.6011101,0.008492045,1.0347058,0.009999999776482582
520.0,10.0,106.81818181818181,1792.2424242424242,12,5000,False,45000,66,9,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-38,1579678118,5.739975452423096,59.232776403427124,3554,ip-172-31-17-119,172.31.17.119,59.232776403427124,45000,9,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,45000,45000,2302.67,797.273,3328.964,104.82,23.875,6.9625,0.75,4.999999873689376e-05,0.1523693,-0.020892467,0.17577097,0.6073532,0.011134507,1.086005,0.009999999776482582
735.0,10.0,119.40789473684211,1854.2368421052631,10,5000,False,50000,76,10,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-43,1579678123,5.7799060344696045,65.01268243789673,3554,ip-172-31-17-119,172.31.17.119,65.01268243789673,50000,10,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,50000,50000,2261.281,784.528,3313.087,95.605,23.8,6.9375,0.75,4.999999873689376e-05,0.11779276,-0.031230245,0.15273891,0.6190326,0.009821018,1.1081676,0.009999999776482582
735.0,10.0,125.36144578313252,1891.0240963855422,7,5000,False,55000,83,11,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-49,1579678129,5.634359836578369,70.6470422744751,3554,ip-172-31-17-119,172.31.17.119,70.6470422744751,55000,11,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,55000,55000,1955.568,681.347,3157.293,13.001,23.4375,6.925,0.75,4.999999873689376e-05,0.109265745,-0.026900848,0.13737619,0.69369614,0.012850744,1.0847642,0.009999999776482582
735.0,10.0,126.75531914893617,1907.1489361702127,11,5000,False,60000,94,12,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-28-55,1579678135,5.707618951797485,76.35466122627258,3554,ip-172-31-17-119,172.31.17.119,76.35466122627258,60000,12,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,60000,60000,1935.631,683.271,3139.945,12.818,21.966666666666665,6.944444444444445,0.75,4.999999873689376e-05,0.10997198,-0.032081466,0.14599022,0.695644,0.009122563,1.0778697,0.009999999776482582
735.0,10.0,132.0,1936.74,10,5000,False,65000,104,13,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-00,1579678140,5.728991985321045,82.08365321159363,3554,ip-172-31-17-119,172.31.17.119,82.08365321159363,65000,13,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,65000,65000,1918.531,681.52,3141.384,12.394,23.6875,6.9625,0.75,4.999999873689376e-05,0.11209439,-0.026411701,0.14094006,0.73659694,0.010606872,1.038912,0.009999999776482582
735.0,10.0,137.9,1996.18,8,5000,False,70000,112,14,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-06,1579678146,5.8220860958099365,87.90573930740356,3554,ip-172-31-17-119,172.31.17.119,87.90573930740356,70000,14,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,70000,70000,1908.575,677.144,3142.202,12.147,23.375,6.9125,0.75,4.999999873689376e-05,0.086307965,-0.031778656,0.12014359,0.7554352,0.011404048,1.0610001,0.009999999776482582
735.0,10.0,152.4,2052.5,12,5000,False,75000,124,15,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-12,1579678152,5.669584035873413,93.57532334327698,3554,ip-172-31-17-119,172.31.17.119,93.57532334327698,75000,15,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,75000,75000,1895.42,677.92,3143.92,12.171,24.0,6.95,0.75,4.999999873689376e-05,0.11475662,-0.019058248,0.13202873,0.78585035,0.017018033,1.0977392,0.009999999776482582
735.0,10.0,163.85,2093.84,9,5000,False,80000,133,16,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-18,1579678158,5.675892353057861,99.25121569633484,3554,ip-172-31-17-119,172.31.17.119,99.25121569633484,80000,16,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,80000,80000,1880.62,673.113,3140.048,11.863,23.625,7.0,0.75,4.999999873689376e-05,0.09265576,-0.028142298,0.12139569,0.7910922,0.013510336,1.0730388,0.009999999776482582
735.0,10.0,165.7,2110.92,8,5000,False,85000,141,17,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-23,1579678163,5.7354676723480225,104.98668336868286,3554,ip-172-31-17-119,172.31.17.119,104.98668336868286,85000,17,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,85000,85000,1872.101,675.429,3138.512,11.626,23.55,6.987500000000001,0.75,4.999999873689376e-05,0.08469339,-0.03432342,0.12145539,0.83430135,0.011374821,1.0969677,0.009999999776482582
735.0,15.0,161.55,2086.84,9,5000,False,90000,150,18,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-29,1579678169,5.7054712772369385,110.6921546459198,3554,ip-172-31-17-119,172.31.17.119,110.6921546459198,90000,18,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,90000,90000,1864.081,671.377,3137.073,11.526,22.5625,6.975,0.75,4.999999873689376e-05,0.0866604,-0.031653866,0.119335316,0.8487452,0.01283408,1.0646627,0.009999999776482582
735.0,15.0,165.05,2110.04,5,5000,False,95000,155,19,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-35,1579678175,5.705734729766846,116.39788937568665,3554,ip-172-31-17-119,172.31.17.119,116.39788937568665,95000,19,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,95000,95000,1863.023,673.052,3133.375,11.615,22.255555555555556,7.0,0.75,4.999999873689376e-05,0.10383115,-0.030446593,0.13402058,0.84696615,0.014666563,1.0742787,0.009999999776482582
735.0,30.0,178.0,2173.24,14,5000,False,100000,169,20,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-41,1579678181,5.774979829788208,122.17286920547485,3554,ip-172-31-17-119,172.31.17.119,122.17286920547485,100000,20,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,100000,100000,1863.17,674.999,3129.458,11.566,22.675,7.0,0.75,4.999999873689376e-05,0.074559465,-0.039038822,0.11660854,0.8559864,0.010970196,1.1237895,0.009999999776482582
590.0,30.0,181.25,2191.34,11,5000,False,105000,180,21,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-46,1579678186,5.6814634799957275,127.85433268547058,3554,ip-172-31-17-119,172.31.17.119,127.85433268547058,105000,21,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,105000,105000,1862.011,682.625,3127.075,11.543,22.487499999999997,7.0,0.75,4.999999873689376e-05,0.06933315,-0.034646668,0.10694112,0.89018136,0.009952807,1.0425888,0.009999999776482582
590.0,30.0,187.0,2223.66,9,5000,False,110000,189,22,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-52,1579678192,5.666259765625,133.52059245109558,3554,ip-172-31-17-119,172.31.17.119,133.52059245109558,110000,22,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,110000,110000,1860.511,683.152,3124.167,11.216,21.6,6.9625,0.75,4.999999873689376e-05,0.090033315,-0.03136225,0.121120915,0.8647413,0.014232005,1.0399368,0.009999999776482582
590.0,40.0,187.85,2219.3,11,5000,False,115000,200,23,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-29-58,1579678198,5.67480993270874,139.19540238380432,3554,ip-172-31-17-119,172.31.17.119,139.19540238380432,115000,23,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,115000,115000,1854.626,686.546,3121.39,11.128,22.75,7.0,0.75,4.999999873689376e-05,0.08803805,-0.028148314,0.11790079,0.86403257,0.011165379,1.0088465,0.009999999776482582
590.0,40.0,190.15,2212.24,8,5000,False,120000,208,24,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-03,1579678203,5.660572528839111,144.85597491264343,3554,ip-172-31-17-119,172.31.17.119,144.85597491264343,120000,24,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,120000,120000,1848.392,678.288,3119.437,11.227,24.224999999999998,6.975,0.75,4.999999873689376e-05,0.08592718,-0.023756709,0.11033149,0.87437326,0.012371528,0.9926233,0.009999999776482582
590.0,35.0,187.5,2182.44,11,5000,False,125000,219,25,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-09,1579678209,5.751642465591431,150.60761737823486,3554,ip-172-31-17-119,172.31.17.119,150.60761737823486,125000,25,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,125000,125000,1853.943,681.893,3118.082,11.326,24.137500000000003,6.9875,0.75,4.999999873689376e-05,0.07409478,-0.038616545,0.11573942,0.87218344,0.0096665975,1.0278046,0.009999999776482582
590.0,35.0,183.65,2168.9,7,5000,False,130000,226,26,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-15,1579678215,5.8087592124938965,156.41637659072876,3554,ip-172-31-17-119,172.31.17.119,156.41637659072876,130000,26,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,130000,130000,1856.641,692.27,3118.205,11.242,21.888888888888893,6.966666666666666,0.75,4.999999873689376e-05,0.072852306,-0.0390959,0.114401184,0.86530674,0.01065304,1.0442746,0.009999999776482582
590.0,35.0,187.85,2180.22,9,5000,False,135000,235,27,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-21,1579678221,5.700945854187012,162.11732244491577,3554,ip-172-31-17-119,172.31.17.119,162.11732244491577,135000,27,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,135000,135000,1865.262,688.425,3110.836,11.243,24.1,6.9625,0.75,4.999999873689376e-05,0.06232519,-0.032531872,0.0962775,0.8830134,0.01302443,1.1188765,0.009999999776482582
590.0,35.0,192.4,2181.83,8,5000,False,140000,243,28,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-26,1579678226,5.796279430389404,167.91360187530518,3554,ip-172-31-17-119,172.31.17.119,167.91360187530518,140000,28,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,140000,140000,1862.863,698.774,3111.685,11.184,23.337500000000002,6.975,0.75,4.999999873689376e-05,0.06868529,-0.033419274,0.10415031,0.88642156,0.011714065,1.08313,0.009999999776482582
590.0,35.0,199.65,2203.25,9,5000,False,145000,252,29,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-32,1579678232,5.709704160690308,173.62330603599548,3554,ip-172-31-17-119,172.31.17.119,173.62330603599548,145000,29,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,145000,145000,1859.629,699.743,3113.387,11.071,23.650000000000002,6.9875,0.75,4.999999873689376e-05,0.0702574,-0.03620961,0.10857461,0.87969667,0.012248629,1.1294067,0.009999999776482582
590.0,35.0,187.75,2156.09,8,5000,False,150000,260,30,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-38,1579678238,5.7662034034729,179.38950943946838,3554,ip-172-31-17-119,172.31.17.119,179.38950943946838,150000,30,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,150000,150000,1858.095,701.13,3113.758,11.071,23.237499999999997,6.975,0.75,4.999999873689376e-05,0.063312724,-0.034498036,0.10175125,0.90268564,0.009425844,1.1009891,0.009999999776482582
590.0,35.0,194.55,2156.95,13,5000,False,155000,273,31,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-44,1579678244,5.7888875007629395,185.17839694023132,3554,ip-172-31-17-119,172.31.17.119,185.17839694023132,155000,31,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,155000,155000,1870.671,698.42,3114.981,11.16,21.744444444444447,7.0,0.75,4.999999873689376e-05,0.052496046,-0.036445305,0.09245547,0.91856253,0.009858543,1.0908029,0.009999999776482582
590.0,35.0,196.85,2152.71,9,5000,False,160000,282,32,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-50,1579678250,5.790886640548706,190.96928358078003,3554,ip-172-31-17-119,172.31.17.119,190.96928358078003,160000,32,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,160000,160000,1874.908,704.976,3116.012,11.288,23.2125,6.975,0.75,4.999999873689376e-05,0.059292596,-0.03602758,0.09748349,0.9094554,0.011266611,1.0613277,0.009999999776482582
625.0,35.0,197.75,2148.69,5,5000,False,165000,287,33,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-30-55,1579678255,5.659674644470215,196.62895822525024,3554,ip-172-31-17-119,172.31.17.119,196.62895822525024,165000,33,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,165000,165000,1878.928,699.271,3117.125,11.481,23.512500000000003,6.9875,0.75,4.999999873689376e-05,0.05150649,-0.038615648,0.09388693,0.9142731,0.010220885,1.1430452,0.009999999776482582
625.0,35.0,210.45,2186.57,8,5000,False,170000,295,34,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-01,1579678261,5.6256797313690186,202.25463795661926,3554,ip-172-31-17-119,172.31.17.119,202.25463795661926,170000,34,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,170000,170000,1871.894,703.925,3115.987,11.309,22.8625,6.9875,0.75,4.999999873689376e-05,0.05310405,-0.038438097,0.09482574,0.90161145,0.011477454,1.1891695,0.009999999776482582
625.0,35.0,213.3,2203.45,10,5000,False,175000,305,35,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-07,1579678267,5.754263401031494,208.00890135765076,3554,ip-172-31-17-119,172.31.17.119,208.00890135765076,175000,35,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,175000,175000,1865.552,711.642,3114.666,11.441,23.400000000000002,7.0,0.75,4.999999873689376e-05,0.054450225,-0.03592177,0.09409914,0.9110773,0.010623416,1.1694702,0.009999999776482582
625.0,35.0,211.6,2214.03,6,5000,False,180000,311,36,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-13,1579678273,5.849461555480957,213.8583629131317,3554,ip-172-31-17-119,172.31.17.119,213.8583629131317,180000,36,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,180000,180000,1868.423,713.764,3112.97,11.922,21.333333333333332,7.0,0.75,4.999999873689376e-05,0.041719507,-0.040618252,0.087242946,0.9142662,0.008515133,1.1291548,0.009999999776482582
625.0,45.0,216.3,2242.25,10,5000,False,185000,321,37,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-18,1579678278,5.732693910598755,219.59105682373047,3554,ip-172-31-17-119,172.31.17.119,219.59105682373047,185000,37,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,185000,185000,1862.102,717.962,3117.363,11.899,23.200000000000003,7.025,0.75,4.999999873689376e-05,0.05550169,-0.036778796,0.09591777,0.9147692,0.010303981,1.1365273,0.009999999776482582
625.0,45.0,221.55,2295.91,11,5000,False,190000,332,38,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-24,1579678284,5.714099884033203,225.30515670776367,3554,ip-172-31-17-119,172.31.17.119,225.30515670776367,190000,38,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,190000,190000,1858.482,716.99,3113.727,11.771,23.200000000000003,7.025,0.75,4.999999873689376e-05,0.05821064,-0.038928352,0.100768924,0.9082254,0.009961057,1.1100713,0.009999999776482582
655.0,45.0,227.2,2333.02,11,5000,False,195000,343,39,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-30,1579678290,5.599555492401123,230.9047122001648,3554,ip-172-31-17-119,172.31.17.119,230.9047122001648,195000,39,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,195000,195000,1848.148,714.155,3116.295,11.807,22.8875,7.025,0.75,4.999999873689376e-05,0.0697806,-0.035553653,0.10861995,0.90720034,0.009677994,1.0544198,0.009999999776482582
655.0,40.0,225.0,2324.53,8,5000,False,200000,351,40,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-35,1579678295,5.566909313201904,236.4716215133667,3554,ip-172-31-17-119,172.31.17.119,236.4716215133667,200000,40,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,200000,200000,1833.056,710.501,3115.287,11.692,23.225,7.0375,0.75,4.999999873689376e-05,0.04879357,-0.03749082,0.089997664,0.91796094,0.009797661,1.1061519,0.009999999776482582
655.0,40.0,229.5,2337.73,4,5000,False,205000,355,41,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-41,1579678301,5.781172275543213,242.2527937889099,3554,ip-172-31-17-119,172.31.17.119,242.2527937889099,205000,41,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,205000,205000,1826.116,715.562,3116.28,11.941,22.849999999999998,7.025,0.75,4.999999873689376e-05,0.049284212,-0.03790539,0.0903168,0.91084117,0.010909924,1.130965,0.009999999776482582
655.0,40.0,230.5,2350.45,7,5000,False,210000,362,42,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-47,1579678307,5.843439340591431,248.09623312950134,3554,ip-172-31-17-119,172.31.17.119,248.09623312950134,210000,42,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,210000,210000,1825.921,716.584,3121.782,11.967,23.287499999999998,7.0625,0.75,4.999999873689376e-05,0.04279947,-0.038350448,0.08386557,0.919762,0.0114920065,1.1334661,0.009999999776482582
655.0,40.0,226.0,2326.37,9,5000,False,215000,371,43,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-53,1579678313,5.712936162948608,253.80916929244995,3554,ip-172-31-17-119,172.31.17.119,253.80916929244995,215000,43,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,215000,215000,1824.58,720.935,3123.217,11.955,23.0625,7.025,0.75,4.999999873689376e-05,0.03753334,-0.0404518,0.082142495,0.9315569,0.009522495,1.129923,0.009999999776482582
655.0,40.0,226.75,2334.69,9,5000,False,220000,380,44,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-31-58,1579678318,5.79688835144043,259.6060576438904,3554,ip-172-31-17-119,172.31.17.119,259.6060576438904,220000,44,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,220000,220000,1841.273,717.624,3126.952,12.088,21.777777777777782,7.055555555555555,0.75,4.999999873689376e-05,0.03895326,-0.03965672,0.081473924,0.9251307,0.011217686,1.1277212,0.009999999776482582
655.0,40.0,222.4,2316.13,8,5000,False,225000,388,45,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-04,1579678324,5.770656108856201,265.3767137527466,3554,ip-172-31-17-119,172.31.17.119,265.3767137527466,225000,45,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,225000,225000,1852.011,707.815,3129.193,11.636,23.200000000000003,7.05,0.75,4.999999873689376e-05,0.026524315,-0.042741008,0.07223802,0.9398366,0.010925485,1.1166805,0.009999999776482582
665.0,40.0,221.45,2365.29,9,5000,False,230000,397,46,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-10,1579678330,5.800224542617798,271.1769382953644,3554,ip-172-31-17-119,172.31.17.119,271.1769382953644,230000,46,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,230000,230000,1844.222,707.476,3133.267,11.223,23.0625,7.074999999999999,0.75,4.999999873689376e-05,0.033064358,-0.042646192,0.079737134,0.9311584,0.010025106,1.1545398,0.009999999776482582
665.0,40.0,223.7,2382.93,8,5000,False,235000,405,47,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-16,1579678336,5.689472436904907,276.8664107322693,3554,ip-172-31-17-119,172.31.17.119,276.8664107322693,235000,47,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,235000,235000,1844.439,702.342,3134.655,11.069,22.5625,7.1,0.75,4.999999873689376e-05,0.04313276,-0.041635863,0.087603495,0.9333495,0.0110334065,1.1109924,0.009999999776482582
665.0,40.0,227.85,2424.77,7,5000,False,240000,412,48,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-21,1579678341,5.7185046672821045,282.5849153995514,3554,ip-172-31-17-119,172.31.17.119,282.5849153995514,240000,48,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,240000,240000,1851.69,694.239,3136.343,11.375,21.700000000000003,7.066666666666666,0.75,4.999999873689376e-05,0.04701439,-0.037210237,0.08534625,0.9445791,0.013603608,1.1324332,0.009999999776482582
665.0,40.0,232.0,2429.91,10,5000,False,245000,422,49,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-27,1579678347,5.712080478668213,288.2969958782196,3554,ip-172-31-17-119,172.31.17.119,288.2969958782196,245000,49,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,245000,245000,1858.472,700.387,3135.154,11.415,22.275,7.0875,0.75,4.999999873689376e-05,0.02907387,-0.041605618,0.074844286,0.9542629,0.0092573,1.1107768,0.009999999776482582
665.0,40.0,242.1,2409.6,12,5000,False,250000,434,50,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-33,1579678353,5.76461124420166,294.06160712242126,3554,ip-172-31-17-119,172.31.17.119,294.06160712242126,250000,50,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,250000,250000,1881.941,700.024,3132.596,11.588,22.3125,7.074999999999999,0.75,4.999999873689376e-05,0.03658528,-0.038834214,0.07870649,0.957987,0.010023059,1.0804294,0.009999999776482582
665.0,40.0,240.8,2382.73,10,5000,False,255000,444,51,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-39,1579678359,5.641983270645142,299.7035903930664,3554,ip-172-31-17-119,172.31.17.119,299.7035903930664,255000,51,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,255000,255000,1882.418,691.136,3128.587,11.268,22.525,7.074999999999999,0.75,4.999999873689376e-05,0.06544079,-0.032934595,0.099620275,0.9388717,0.012461299,1.0590858,0.009999999776482582
665.0,80.0,242.7,2391.32,7,5000,False,260000,451,52,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-44,1579678364,5.758366823196411,305.4619572162628,3554,ip-172-31-17-119,172.31.17.119,305.4619572162628,260000,52,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,260000,260000,1880.006,688.563,3124.705,11.227,21.6875,7.1,0.75,4.999999873689376e-05,0.03797067,-0.039435364,0.08124201,0.9370076,0.010243954,1.1518948,0.009999999776482582
665.0,80.0,243.95,2383.0,6,5000,False,265000,457,53,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-50,1579678370,5.544840574264526,311.00679779052734,3554,ip-172-31-17-119,172.31.17.119,311.00679779052734,265000,53,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,265000,265000,1873.178,684.929,3119.343,11.238,22.025,7.125,0.75,4.999999873689376e-05,0.034658767,-0.04122461,0.08013439,0.9300521,0.009853935,1.1641471,0.009999999776482582
665.0,80.0,247.95,2396.24,7,5000,False,270000,464,54,a7674337d1b0487a91a2777f302579d5,2020-01-22_07-32-55,1579678375,5.578412771224976,316.5852105617523,3554,ip-172-31-17-119,172.31.17.119,316.5852105617523,270000,54,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,270000,270000,1858.659,682.852,3115.561,11.064,22.2625,7.1,0.75,4.999999873689376e-05,0.025908101,-0.04157648,0.07106278,0.9438974,0.01043622,1.1405375,0.009999999776482582
