episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
530.60815,117.0,111956,False,2391026,,28,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-57-40,1587553060,3.654651165008545,103.03476905822754,79585,ip-172-31-19-219,172.31.19.219,103.03476905822754,2391026,28,00000,0,911.3679,12.455041,0.03192276,1144,31580,59.150000000000006,15.1
530.60815,nan,111466,False,2502492,,29,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-57-44,1587553064,3.6668283939361572,106.7015974521637,79585,ip-172-31-19-219,172.31.19.219,106.7015974521637,2502492,29,00000,0,919.77844,11.911103,0.031607028,1140,32720,66.84,15.12
536.2267,117.5,112768,False,2615260,,30,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-57-47,1587553067,3.743656873703003,110.4452543258667,79585,ip-172-31-19-219,172.31.19.219,110.4452543258667,2615260,30,00000,0,927.8866,12.109097,0.03137374,1144,33864,67.7,15.1
541.52893,115.0,112476,False,2727736,,31,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-57-51,1587553071,3.9063527584075928,114.35160708427429,79585,ip-172-31-19-219,172.31.19.219,114.35160708427429,2727736,31,00000,0,935.6854,12.271316,0.031140743,1140,35004,56.85,15.116666666666667
541.52893,nan,112626,False,2840362,,32,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-57-55,1587553075,3.640002965927124,117.99161005020142,79585,ip-172-31-19-219,172.31.19.219,117.99161005020142,2840362,32,00000,0,943.18695,11.419928,0.030805573,1140,36144,67.62,15.1
553.7477,129.0,116685,False,2957047,,33,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-57-59,1587553079,3.7676360607147217,121.75924611091614,79585,ip-172-31-19-219,172.31.19.219,121.75924611091614,2957047,33,00000,0,950.41986,12.85756,0.030762572,1142,37286,67.6,15.1
554.849,108.5,115026,False,3072073,,34,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-02,1587553082,3.7173526287078857,125.47659873962402,79585,ip-172-31-19-219,172.31.19.219,125.47659873962402,3072073,34,00000,0,957.50385,12.752266,0.030704662,1140,38426,60.99999999999999,15.1
584.6787,156.0,116475,False,3188548,,35,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-06,1587553086,3.7919697761535645,129.2685685157776,79585,ip-172-31-19-219,172.31.19.219,129.2685685157776,3188548,35,00000,0,964.4558,12.384284,0.030569863,1140,39566,70.72,15.1
596.15906,114.0,118083,False,3306631,,36,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-10,1587553090,3.965442419052124,133.2340109348297,79585,ip-172-31-19-219,172.31.19.219,133.2340109348297,3306631,36,00000,0,971.2868,11.90981,0.030326689,1140,40706,59.75,15.133333333333333
596.15906,nan,118452,False,3425083,,37,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-14,1587553094,3.968235731124878,137.2022466659546,79585,ip-172-31-19-219,172.31.19.219,137.2022466659546,3425083,37,00000,0,977.99,12.212756,0.030186037,1140,41846,68.86,15.1
