episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,optimizer_steps_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/exploration_infos,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
-544.5318313630677,-544.5318313630677,-544.5318313630677,1000.0,1,1000,1000,False,1000,1,1,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-48-28,1587480508,3.3378870487213135,3.3378870487213135,3962,ip-172-31-21-251,172.31.21.251,3.3378870487213135,1000,1,0,00004,"4_learning_starts=10004,use_pytorch=False",[-544.5318313630677],[1000],0.25489685180542115,0.3838250925252726,1.2788667783632384,[{}],500,0,1000,2.681,0.0,0.0,0.003,0.0,0.0,89.14,8.9,-522.12612418767,-776.9008442727269,-610.8955368166954,1000.0,10,"[-533.3281599510167, -562.5887931858064, -755.0875797457763, -564.4203312241406, -603.0744005981144, -522.12612418767, -526.8546681626892, -646.3872778499587, -618.187188989054, -776.9008442727269]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.24802600630592458,0.11827504440565464,1.1021527346700757
-544.5318313630677,-628.0077712850583,-586.269801324063,1000.0,1,1000,1000,False,2000,2,2,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-48-48,1587480528,2.7322728633880615,6.070159912109375,3962,ip-172-31-21-251,172.31.21.251,6.070159912109375,2000,2,0,00004,"4_learning_starts=10004,use_pytorch=False","[-628.0077712850583, -544.5318313630677]","[1000, 1000]",0.2588052671659169,0.38919653318686825,1.2496894531852925,[{}],1000,0,2000,2.184,0.0,0.0,0.003,0.0,0.0,91.48965517241382,9.382758620689655,-354.6563012733778,-814.537574432138,-586.5080084586779,1000.0,10,"[-682.1364903337575, -814.537574432138, -407.8617347248571, -685.7021054754257, -354.6563012733778, -504.2579275062778, -720.3323747796633, -521.7919878416119, -468.44546937023654, -705.3581188494335]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.24979625080330456,0.11733864362308617,1.100337014818876
-540.0280136626548,-628.0077712850583,-570.8558721035937,1000.0,1,1000,1000,False,3000,3,3,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-49-05,1587480545,2.5255277156829834,8.595687627792358,3962,ip-172-31-21-251,172.31.21.251,8.595687627792358,3000,3,0,00004,"4_learning_starts=10004,use_pytorch=False","[-540.0280136626548, -544.5318313630677, -628.0077712850583]","[1000, 1000, 1000]",0.2595451669086296,0.3885105895514847,1.2221668712370057,[{}],1500,0,3000,1.819,0.0,0.0,0.002,0.0,0.0,91.46666666666668,9.408333333333333,-310.8627138402926,-614.397740578997,-479.027305245746,1000.0,10,"[-475.2372524455851, -380.2172060306487, -614.397740578997, -451.96573352589104, -578.617729246113, -310.8627138402926, -491.47196240744086, -520.2892786973983, -360.80536989346814, -606.408065791626]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2500217623132248,0.11748200452135808,1.0974548891430589
-540.0280136626548,-670.6867112392277,-595.8135818875021,1000.0,1,1000,1000,False,4000,4,4,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-49-22,1587480562,2.7908875942230225,11.38657522201538,3962,ip-172-31-21-251,172.31.21.251,11.38657522201538,4000,4,0,00004,"4_learning_starts=10004,use_pytorch=False","[-670.6867112392277, -544.5318313630677, -628.0077712850583, -540.0280136626548]","[1000, 1000, 1000, 1000]",0.2608523881149607,0.3898721018980635,1.208501098969262,[{}],2000,0,4000,2.499,0.0,0.0,0.003,0.0,0.0,91.56399999999998,9.5,-403.35227419991963,-791.4011105820122,-568.7676645244736,1000.0,10,"[-418.2789162711068, -660.8987298709819, -458.73681408383715, -676.3631084896052, -403.35227419991963, -487.5217678066541, -791.4011105820122, -742.9251572812332, -526.4928351478834, -521.7059315115029]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2514448068382794,0.11805523538860077,1.1004597147549187
-540.0280136626548,-670.6867112392277,-606.5330620622999,1000.0,1,1000,1000,False,5000,5,5,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-49-40,1587480580,2.6149473190307617,14.001522541046143,3962,ip-172-31-21-251,172.31.21.251,14.001522541046143,5000,5,0,00004,"4_learning_starts=10004,use_pytorch=False","[-649.4109827614909, -544.5318313630677, -628.0077712850583, -540.0280136626548, -670.6867112392277]","[1000, 1000, 1000, 1000, 1000]",0.26157685289630994,0.3902280294716873,1.1981103034782932,[{}],2500,0,5000,2.506,0.0,0.0,0.003,0.0,0.0,91.50399999999999,9.5,-331.537847800816,-718.1470124861114,-537.2477838060056,1000.0,10,"[-502.03957665379977, -395.8598771339683, -578.9767365999917, -668.1110869722498, -331.537847800816, -580.4941264410961, -718.1470124861114, -474.7415280439512, -513.6836260528154, -608.8864198752557]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2515557427346326,0.11816282934747797,1.0992721525116615
-540.0280136626548,-670.6867112392277,-610.6082605045915,1000.0,1,1000,1000,False,6000,6,6,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-49-57,1587480597,2.665417194366455,16.666939735412598,3962,ip-172-31-21-251,172.31.21.251,16.666939735412598,6000,6,0,00004,"4_learning_starts=10004,use_pytorch=False","[-564.9078235745259, -628.0077712850583, -540.0280136626548, -670.6867112392277, -649.4109827614909]","[1000, 1000, 1000, 1000, 1000]",0.2635862958086767,0.39174658534475965,1.1726621358917702,[{}],3000,0,6000,2.508,0.0,0.0,0.003,0.0,0.0,91.608,9.5,-377.1604959367611,-806.4149228223856,-601.5233396131127,1000.0,10,"[-377.1604959367611, -733.0237467769931, -559.830231158817, -806.4149228223856, -663.2500047056802, -569.2095616719673, -597.0703471454337, -558.139537681144, -648.7794005510983, -502.3551476808473]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25031307185046464,0.11777291705045272,1.0943565564788094
-540.0280136626548,-670.6867112392277,-596.3107197563121,1000.0,1,1000,1000,False,7000,7,7,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-50-14,1587480614,2.2733066082000732,18.94024634361267,3962,ip-172-31-21-251,172.31.21.251,18.94024634361267,7000,7,0,00004,"4_learning_starts=10004,use_pytorch=False","[-556.5200675436612, -540.0280136626548, -670.6867112392277, -649.4109827614909, -564.9078235745259]","[1000, 1000, 1000, 1000, 1000]",0.2629718341743006,0.3895490467700071,1.1534007310245216,[{}],3500,0,7000,2.486,0.0,0.0,0.003,0.0,0.0,91.53750000000001,9.554166666666667,-375.8835376190628,-702.2991669453572,-507.25561417795404,1000.0,10,"[-387.0065863301921, -626.6071708064221, -414.9760312011545, -702.2991669453572, -375.8835376190628, -426.76976759320263, -452.2999762494645, -535.1330993140683, -612.6399076578222, -538.9408980627937]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2510202072175597,0.11800091971080799,1.0952994856867995
-556.5200675436612,-670.6867112392277,-615.2892593638378,1000.0,1,1000,1000,False,8000,8,8,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-50-32,1587480632,2.7883152961730957,21.728561639785767,3962,ip-172-31-21-251,172.31.21.251,21.728561639785767,8000,8,0,00004,"4_learning_starts=10004,use_pytorch=False","[-634.9207117002835, -670.6867112392277, -649.4109827614909, -564.9078235745259, -556.5200675436612]","[1000, 1000, 1000, 1000, 1000]",0.2631755236606231,0.38962302454390907,1.1462665103500516,[{}],4000,0,8000,1.665,0.0,0.0,0.002,0.0,0.0,91.55599999999998,9.6,-402.45433898572423,-786.1055978486993,-558.5404592134995,1000.0,10,"[-409.82152336132305, -502.42233595111344, -786.1055978486993, -497.78018916368165, -597.6941168857446, -462.27227285781436, -402.45433898572423, -548.4525325474413, -610.1596938309725, -768.2419907024814]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25119743764872104,0.11821281963437127,1.0948413100919538
-372.8938961650783,-649.4109827614909,-555.730696349008,1000.0,1,1000,1000,False,9000,9,9,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-50-49,1587480649,2.6806838512420654,24.409245491027832,3962,ip-172-31-21-251,172.31.21.251,24.409245491027832,9000,9,0,00004,"4_learning_starts=10004,use_pytorch=False","[-372.8938961650783, -649.4109827614909, -564.9078235745259, -556.5200675436612, -634.9207117002835]","[1000, 1000, 1000, 1000, 1000]",0.2629213642031541,0.3884813990812942,1.139192013578451,[{}],4500,0,9000,2.527,0.0,0.0,0.003,0.0,0.0,91.564,9.6,-468.7809167693736,-731.8628178444457,-599.3072997260107,1000.0,10,"[-615.6501445593736, -649.3214123578231, -477.91911666030705, -650.3845925277326, -553.8826327568069, -731.8628178444457, -651.0596652515366, -468.7809167693736, -643.3564346468188, -550.8552638858882]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25020609050219267,0.11790001522566089,1.0901785253414855
-372.8938961650783,-634.9207117002835,-537.0370758784866,1000.0,1,1000,1000,False,10000,10,10,1b0a0155a7194881b871d95599e67eda,2020-04-21_14-51-07,1587480667,3.1170504093170166,27.52629590034485,3962,ip-172-31-21-251,172.31.21.251,27.52629590034485,10000,10,0,00004,"4_learning_starts=10004,use_pytorch=False","[-555.9428804088841, -564.9078235745259, -556.5200675436612, -634.9207117002835, -372.8938961650783]","[1000, 1000, 1000, 1000, 1000]",0.2636710312071956,0.3890705426017619,1.1381492030408267,[{}],5000,0,10000,2.469,0.0,0.0,0.003,0.0,0.0,91.512,9.6,-295.5854084481328,-720.9659586613899,-584.0490486105844,1000.0,10,"[-295.5854084481328, -699.0444998443667, -708.1712154574085, -715.7669469859196, -525.2029950502596, -436.487353133849, -636.7569879173675, -514.8789065005569, -587.630214106593, -720.9659586613899]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25070347183567343,0.11797908105818844,1.0911663253705903
