episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/exploration_infos,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
-221.41809891163962,-273.11076733020735,-253.10789161952994,1000.0,1,1000,False,11000,11,11,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-40-48,1582479648,19.884716749191284,50.56908941268921,3447,ip-172-31-22-183,172.31.22.183,50.56908941268921,11000,11,0,6cb0644c,0,"[-221.41809891163962, -273.11076733020735, -236.29963597954816, -270.6505527734517, -264.0604031028029]","[1000, 1000, 1000, 1000, 1000]",0.23097435623244883,0.30578866792308407,1.7303799543487846,[None],5500,256000,11000,2.558,9.383,6.549,0.002,39090.787,256.0,9.245161290322581,6.6999999999999975,-7.766001118124999,-7.766001118124999,-7.766001118124999,1000.0,1,[-7.766001118124999],[1000],0.2371239321913007,0.09600642204024598,1.688571834919637
-221.41809891163962,-270.6505527734517,-251.9988121269834,1000.0,1,1000,False,12000,12,12,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-41-10,1582479670,19.401690006256104,69.97077941894531,3447,ip-172-31-22-183,172.31.22.183,69.97077941894531,12000,12,0,6cb0644c,0,"[-267.5653698674747, -236.29963597954816, -270.6505527734517, -264.0604031028029, -221.41809891163962]","[1000, 1000, 1000, 1000, 1000]",0.23102241953150515,0.3058340319597267,1.7260321077154643,[None],6000,512000,12000,2.589,8.896,6.632,0.003,38602.006,256.0,9.270000000000001,6.699999999999998,-10.727562454094087,-10.727562454094087,-10.727562454094087,1000.0,1,[-10.727562454094087],[1000],0.23694237454038253,0.09591517254925004,1.6868083479602916
-209.37430986967343,-270.6505527734517,-246.61374690500847,1000.0,1,1000,False,13000,13,13,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-41-31,1582479691,19.178046941757202,89.14882636070251,3447,ip-172-31-22-183,172.31.22.183,89.14882636070251,13000,13,0,6cb0644c,0,"[-209.37430986967343, -270.6505527734517, -264.0604031028029, -221.41809891163962, -267.5653698674747]","[1000, 1000, 1000, 1000, 1000]",0.23112593426965206,0.3059972895098368,1.7228093948834644,[None],6500,768000,13000,2.505,9.482,6.783,0.003,37743.222,256.0,9.36774193548387,6.6999999999999975,-16.209815861960166,-16.209815861960166,-16.209815861960166,1000.0,1,[-16.209815861960166],[1000],0.23684156150985117,0.09593001953153169,1.686736002636638
-184.79221078908884,-267.5653698674747,-229.44207850813592,1000.0,1,1000,False,14000,14,14,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-41-52,1582479712,19.297131776809692,108.4459581375122,3447,ip-172-31-22-183,172.31.22.183,108.4459581375122,14000,14,0,6cb0644c,0,"[-184.79221078908884, -264.0604031028029, -221.41809891163962, -267.5653698674747, -209.37430986967343]","[1000, 1000, 1000, 1000, 1000]",0.23134273743834913,0.30621956333782785,1.7202312105858386,[None],7000,1024000,14000,2.509,12.163,6.559,0.002,39031.815,256.0,9.16,6.699999999999998,-47.21771108453695,-47.21771108453695,-47.21771108453695,1000.0,1,[-47.21771108453695],[1000],0.2366498439416367,0.09587655518022778,1.6869249092528722
-113.82215059082989,-267.5653698674747,-199.3944280057413,1000.0,1,1000,False,15000,15,15,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-42-14,1582479734,19.19637179374695,127.64232993125916,3447,ip-172-31-22-183,172.31.22.183,127.64232993125916,15000,15,0,6cb0644c,0,"[-113.82215059082989, -221.41809891163962, -267.5653698674747, -209.37430986967343, -184.79221078908884]","[1000, 1000, 1000, 1000, 1000]",0.2317107824151293,0.30656160112511255,1.718211073446844,[None],7500,1280000,15000,2.56,10.029,6.632,0.002,38597.843,256.0,9.256666666666666,6.699999999999998,-70.19764095073154,-70.19764095073154,-70.19764095073154,1000.0,1,[-70.19764095073154],[1000],0.23678280291466083,0.09584164636928665,1.6856898578689319
-113.82215059082989,-267.5653698674747,-193.84429549547852,1000.0,1,1000,False,16000,16,16,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-42-35,1582479755,19.461482524871826,147.10381245613098,3447,ip-172-31-22-183,172.31.22.183,147.10381245613098,16000,16,0,6cb0644c,0,"[-193.66743636032575, -267.5653698674747, -209.37430986967343, -184.79221078908884, -113.82215059082989]","[1000, 1000, 1000, 1000, 1000]",0.23215701017929985,0.30694153672286373,1.7165228903957808,[None],8000,1536000,16000,2.506,9.421,6.663,0.003,38423.259,256.0,9.416129032258064,6.6999999999999975,-55.972310047509,-55.972310047509,-55.972310047509,1000.0,1,[-55.972310047509],[1000],0.2370632243867174,0.09572761489871025,1.6841475840367628
-113.82215059082989,-209.37430986967343,-170.9427265839965,1000.0,1,1000,False,17000,17,17,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-42-56,1582479776,19.154953241348267,166.25876569747925,3447,ip-172-31-22-183,172.31.22.183,166.25876569747925,17000,17,0,6cb0644c,0,"[-153.05752531006468, -209.37430986967343, -184.79221078908884, -113.82215059082989, -193.66743636032575]","[1000, 1000, 1000, 1000, 1000]",0.23254318834260204,0.30721245523069785,1.71511830093078,[None],8500,1792000,17000,2.641,9.989,6.574,0.003,38939.101,256.0,9.316666666666668,6.699999999999998,-24.01691216076998,-24.01691216076998,-24.01691216076998,1000.0,1,[-24.01691216076998],[1000],0.23709189982268677,0.09565339089281369,1.682538003418335
-73.4191588696088,-193.66743636032575,-143.75169638398359,1000.0,1,1000,False,18000,18,18,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-43-18,1582479798,19.329184532165527,185.58795022964478,3447,ip-172-31-22-183,172.31.22.183,185.58795022964478,18000,18,0,6cb0644c,0,"[-73.4191588696088, -184.79221078908884, -113.82215059082989, -193.66743636032575, -153.05752531006468]","[1000, 1000, 1000, 1000, 1000]",0.2329555370222865,0.3074707289890138,1.7137764574911103,[None],9000,2048000,18000,2.604,10.222,6.606,0.003,38752.47,256.0,9.163333333333332,6.699999999999998,-123.11950734596142,-123.11950734596142,-123.11950734596142,1000.0,1,[-123.11950734596142],[1000],0.23708409199773733,0.09560116158148413,1.681694791857504
-73.4191588696088,-193.66743636032575,-128.48707642060927,1000.0,1,1000,False,19000,19,19,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-43-39,1582479819,19.301026105880737,204.8889763355255,3447,ip-172-31-22-183,172.31.22.183,204.8889763355255,19000,19,0,6cb0644c,0,"[-108.4691109722172, -113.82215059082989, -193.66743636032575, -153.05752531006468, -73.4191588696088]","[1000, 1000, 1000, 1000, 1000]",0.2333057975788871,0.30773918783649296,1.712599730339895,[None],9500,2304000,19000,2.559,10.069,6.652,0.002,38482.336,256.0,9.246666666666668,6.699999999999998,119.23374573624486,119.23374573624486,119.23374573624486,1000.0,1,[119.23374573624486],[1000],0.2370941959539907,0.09563193685863779,1.6813093245352553
-73.4191588696088,-193.66743636032575,-122.19605128124843,1000.0,1,1000,False,20000,20,20,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-44-00,1582479840,19.337056636810303,224.22603297233582,3447,ip-172-31-22-183,172.31.22.183,224.22603297233582,20000,20,0,6cb0644c,0,"[-82.36702489402573, -193.66743636032575, -153.05752531006468, -73.4191588696088, -108.4691109722172]","[1000, 1000, 1000, 1000, 1000]",0.2335579182096859,0.3079935717848244,1.7116519260019636,[None],10000,2560000,20000,2.579,9.114,6.657,0.003,38454.772,256.0,9.153333333333334,6.699999999999998,77.98401505483784,77.98401505483784,77.98401505483784,1000.0,1,[77.98401505483784],[1000],0.2369794611465716,0.09564262444684163,1.681454747529347
-73.4191588696088,-153.05752531006468,-109.57066198866683,1000.0,1,1000,False,21000,21,21,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-44-22,1582479862,19.149436712265015,243.37546968460083,3447,ip-172-31-22-183,172.31.22.183,243.37546968460083,21000,21,0,6cb0644c,0,"[-130.54048989741773, -153.05752531006468, -73.4191588696088, -108.4691109722172, -82.36702489402573]","[1000, 1000, 1000, 1000, 1000]",0.23374253662741457,0.3081805762895158,1.710847560876092,[None],10500,2816000,21000,2.632,9.047,6.767,0.002,37831.389,256.0,9.493548387096777,6.6999999999999975,-33.23271160759385,-33.23271160759385,-33.23271160759385,1000.0,1,[-33.23271160759385],[1000],0.23698935048488554,0.09560495335444638,1.681571551478651
-62.14158113118192,-130.54048989741773,-91.38747315289028,1000.0,1,1000,False,22000,22,22,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-44-43,1582479883,19.46918487548828,262.8446545600891,3447,ip-172-31-22-183,172.31.22.183,262.8446545600891,22000,22,0,6cb0644c,0,"[-62.14158113118192, -73.4191588696088, -108.4691109722172, -82.36702489402573, -130.54048989741773]","[1000, 1000, 1000, 1000, 1000]",0.23392193198544126,0.3083705732947874,1.710114140703217,[None],11000,3072000,22000,2.601,9.9,7.184,0.003,35632.592,256.0,9.323333333333332,6.699999999999998,-37.869390525775906,-37.869390525775906,-37.869390525775906,1000.0,1,[-37.869390525775906],[1000],0.23675802582898176,0.09558928088163074,1.6808053817669266
-62.14158113118192,-130.54048989741773,-96.59363432684428,1000.0,1,1000,False,23000,23,23,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-45-05,1582479905,19.331371545791626,282.17602610588074,3447,ip-172-31-22-183,172.31.22.183,282.17602610588074,23000,23,0,6cb0644c,0,"[-99.44996473937883, -108.4691109722172, -82.36702489402573, -130.54048989741773, -62.14158113118192]","[1000, 1000, 1000, 1000, 1000]",0.2340883765121189,0.3085387102295035,1.7096273202624128,[None],11500,3328000,23000,2.767,9.966,7.152,0.003,35793.78,256.0,9.226666666666667,6.699999999999998,-229.88762658884045,-229.88762658884045,-229.88762658884045,1000.0,1,[-229.88762658884045],[1000],0.23675715372379041,0.09567420081798732,1.6809074439503235
-62.14158113118192,-130.54048989741773,-89.11531641572216,1000.0,1,1000,False,24000,24,24,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-45-26,1582479926,19.236040353775024,301.41206645965576,3447,ip-172-31-22-183,172.31.22.183,301.41206645965576,24000,24,0,6cb0644c,0,"[-71.07752141660663, -82.36702489402573, -130.54048989741773, -62.14158113118192, -99.44996473937883]","[1000, 1000, 1000, 1000, 1000]",0.23421843497101175,0.30869426688637625,1.7092004093005613,[None],12000,3584000,24000,2.609,9.337,7.053,0.003,36298.607,256.0,9.387096774193548,6.6999999999999975,81.97404093676673,81.97404093676673,81.97404093676673,1000.0,1,[81.97404093676673],[1000],0.23660084231834275,0.09598203919479327,1.6814634445423753
729.8542450605652,-130.54048989741773,73.32893757519601,1000.0,1,1000,False,25000,25,25,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-45-47,1582479947,19.387826681137085,320.79989314079285,3447,ip-172-31-22-183,172.31.22.183,320.79989314079285,25000,25,0,6cb0644c,0,"[729.8542450605652, -130.54048989741773, -62.14158113118192, -99.44996473937883, -71.07752141660663]","[1000, 1000, 1000, 1000, 1000]",0.23433291056342237,0.3088378017290122,1.7089024698224704,[None],12500,3840000,25000,2.608,9.201,6.909,0.003,37053.434,256.0,9.3,6.699999999999998,-1.3061284553374177,-1.3061284553374177,-1.3061284553374177,1000.0,1,[-1.3061284553374177],[1000],0.23622237407256638,0.09593404410796225,1.680937830312105
729.8542450605652,-99.44996473937883,105.7851908207673,1000.0,1,1000,False,26000,26,26,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-46-09,1582479969,19.38399577140808,340.1838889122009,3447,ip-172-31-22-183,172.31.22.183,340.1838889122009,26000,26,0,6cb0644c,0,"[31.740776330438678, -62.14158113118192, -99.44996473937883, -71.07752141660663, 729.8542450605652]","[1000, 1000, 1000, 1000, 1000]",0.23442479269370992,0.30895868670868304,1.7086962419824865,[None],13000,4096000,26000,2.604,10.211,6.635,0.003,38582.033,256.0,9.253333333333332,6.699999999999998,230.97097558124037,230.97097558124037,230.97097558124037,1000.0,1,[230.97097558124037],[1000],0.23598820607225088,0.09592984860724914,1.6810839361678838
1180.7056779317388,-99.44996473937883,354.35464263335143,1000.0,1,1000,False,27000,27,27,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-46-30,1582479990,19.513992071151733,359.69788098335266,3447,ip-172-31-22-183,172.31.22.183,359.69788098335266,27000,27,0,6cb0644c,0,"[1180.7056779317388, -99.44996473937883, -71.07752141660663, 729.8542450605652, 31.740776330438678]","[1000, 1000, 1000, 1000, 1000]",0.23450136116158332,0.3090621723039052,1.7085751187219134,[None],13500,4352000,27000,2.628,10.355,6.64,0.002,38552.526,256.0,9.406451612903224,6.6999999999999975,1760.4091994627593,1760.4091994627593,1760.4091994627593,1000.0,1,[1760.4091994627593],[1000],0.23571993085146967,0.09591372550573575,1.6818159063905835
1180.7056779317388,-71.07752141660663,558.6286655552609,1000.0,1,1000,False,28000,28,28,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-46-52,1582480012,19.361655712127686,379.05953669548035,3447,ip-172-31-22-183,172.31.22.183,379.05953669548035,28000,28,0,6cb0644c,0,"[921.9201498701682, -71.07752141660663, 729.8542450605652, 31.740776330438678, 1180.7056779317388]","[1000, 1000, 1000, 1000, 1000]",0.23457355887383607,0.30917500343231735,1.7084790619916739,[None],14000,4608000,28000,2.518,8.704,6.758,0.003,37878.633,256.0,9.306666666666667,6.699999999999998,1299.8946756163564,1299.8946756163564,1299.8946756163564,1000.0,1,[1299.8946756163564],[1000],0.23545980802591662,0.09589068212959069,1.682037174912428
1858.5234089620312,31.740776330438678,944.5488516309885,1000.0,1,1000,False,29000,29,29,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-47-13,1582480033,19.535048961639404,398.59458565711975,3447,ip-172-31-22-183,172.31.22.183,398.59458565711975,29000,29,0,6cb0644c,0,"[1858.5234089620312, 729.8542450605652, 31.740776330438678, 1180.7056779317388, 921.9201498701682]","[1000, 1000, 1000, 1000, 1000]",0.23464451419529206,0.30930088277537066,1.708468858987431,[None],14500,4864000,29000,2.572,9.82,6.576,0.002,38929.501,256.0,9.619354838709677,6.6999999999999975,1496.8030551332972,1496.8030551332972,1496.8030551332972,1000.0,1,[1496.8030551332972],[1000],0.2351310564638775,0.09585951061964997,1.6820521433761764
1858.5234089620312,31.740776330438678,1056.6982339995677,1000.0,1,1000,False,30000,30,30,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-47-35,1582480055,19.354058742523193,417.94864439964294,3447,ip-172-31-22-183,172.31.22.183,417.94864439964294,30000,30,0,6cb0644c,0,"[1290.601156903462, 31.740776330438678, 1180.7056779317388, 921.9201498701682, 1858.5234089620312]","[1000, 1000, 1000, 1000, 1000]",0.23468441451005542,0.30941059122100184,1.708401096133133,[None],15000,5120000,30000,2.613,8.953,6.697,0.003,38225.328,256.0,9.253333333333334,6.699999999999998,2768.377216568041,2768.377216568041,2768.377216568041,1000.0,1,[2768.377216568041],[1000],0.23478165669725887,0.09582733369692933,1.6822358464516027
1858.5234089620312,319.7174404306382,1114.2935668196076,1000.0,1,1000,False,31000,31,31,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-47-56,1582480076,19.261616468429565,437.2102608680725,3447,ip-172-31-22-183,172.31.22.183,437.2102608680725,31000,31,0,6cb0644c,0,"[319.7174404306382, 1180.7056779317388, 921.9201498701682, 1858.5234089620312, 1290.601156903462]","[1000, 1000, 1000, 1000, 1000]",0.23472447214371805,0.3095249630956203,1.7083495602178644,[None],15500,5376000,31000,2.767,11.077,6.854,0.003,37350.14,256.0,9.574193548387095,6.6999999999999975,402.6536346657341,402.6536346657341,402.6536346657341,1000.0,1,[402.6536346657341],[1000],0.23453192789167523,0.09582697247340638,1.6820447752004377
1858.5234089620312,-54.514647873488876,867.249501658562,1000.0,1,1000,False,32000,32,32,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-48-18,1582480098,19.525640726089478,456.735901594162,3447,ip-172-31-22-183,172.31.22.183,456.735901594162,32000,32,0,6cb0644c,0,"[-54.514647873488876, 921.9201498701682, 1858.5234089620312, 1290.601156903462, 319.7174404306382]","[1000, 1000, 1000, 1000, 1000]",0.23479437318874882,0.3096526496520894,1.7082705737235215,[None],16000,5632000,32000,2.533,8.919,6.758,0.003,37882.375,256.0,9.196666666666665,6.699999999999998,418.7134618626463,418.7134618626463,418.7134618626463,1000.0,1,[418.7134618626463],[1000],0.2342330854775954,0.09581615118633073,1.682138998789108
1858.5234089620312,-54.514647873488876,955.1307574468829,1000.0,1,1000,False,33000,33,33,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-48-39,1582480119,19.44844388961792,476.1843454837799,3447,ip-172-31-22-183,172.31.22.183,476.1843454837799,33000,33,0,6cb0644c,0,"[1361.3264288117718, 1858.5234089620312, 1290.601156903462, 319.7174404306382, -54.514647873488876]","[1000, 1000, 1000, 1000, 1000]",0.23484083409522344,0.3097598031186174,1.7082034464864897,[None],16500,5888000,33000,2.596,9.328,6.628,0.003,38624.501,256.0,9.238709677419354,6.6999999999999975,1128.196543819849,1128.196543819849,1128.196543819849,1000.0,1,[1128.196543819849],[1000],0.23406752853414362,0.0958723724403149,1.6826744899724904
1361.3264288117718,-54.514647873488876,650.5419900999008,1000.0,1,1000,False,34000,34,34,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-49-00,1582480140,19.300743103027344,495.48508858680725,3447,ip-172-31-22-183,172.31.22.183,495.48508858680725,34000,34,0,6cb0644c,0,"[335.5795722271206, 1290.601156903462, 319.7174404306382, -54.514647873488876, 1361.3264288117718]","[1000, 1000, 1000, 1000, 1000]",0.23489179592896173,0.30983922332357805,1.7080694317626826,[None],17000,6144000,34000,2.53,9.409,6.661,0.003,38431.373,256.0,9.270000000000001,6.699999999999998,986.8885709933494,986.8885709933494,986.8885709933494,1000.0,1,[986.8885709933494],[1000],0.23385239455255424,0.09586538224671715,1.682581486012956
1361.3264288117718,-54.514647873488876,513.0899319578855,1000.0,1,1000,False,35000,35,35,c9fa213fe7e6460b866fe80b763b0b17,2020-02-23_17-49-22,1582480162,19.39946746826172,514.884556055069,3447,ip-172-31-22-183,172.31.22.183,514.884556055069,35000,35,0,6cb0644c,0,"[603.340866193386, 319.7174404306382, -54.514647873488876, 1361.3264288117718, 335.5795722271206]","[1000, 1000, 1000, 1000, 1000]",0.23495447519046567,0.3099281946746995,1.7078539038841978,[None],17500,6400000,35000,2.567,10.106,6.711,0.003,38143.988,256.0,9.22258064516129,6.6999999999999975,644.6575180333947,644.6575180333947,644.6575180333947,1000.0,1,[644.6575180333947],[1000],0.23361710915446013,0.09584751119886391,1.6828130502053142
