episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/cur_kl_coeff,info/learner/cur_lr,info/learner/total_loss,info/learner/policy_loss,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/kl,info/learner/entropy,info/learner/entropy_coeff
5.0,0.0,2.15,835.69,10,5000,False,55000,256,11,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-51-13,1579524673,7.421971797943115,86.80888819694519,6044,ip-172-31-22-183,172.31.22.183,86.80888819694519,55000,11,10,51f92a76,0_env=BreakoutNoFrameskip-v4,55000,55000,2288.95,5135.536,8.167,973.608,2184.408,5000.0,23.129999999999995,10.84,0.0078125,5e-05,0.009405935,-0.0007964894,0.01382556,0.949783,0.0060587507,0.36704674,0.009999999999999998
5.0,0.0,2.2,845.52,35,5000,False,60000,291,12,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-51-21,1579524681,7.482328414916992,94.29121661186218,6044,ip-172-31-22-183,172.31.22.183,94.29121661186218,60000,12,10,51f92a76,0_env=BreakoutNoFrameskip-v4,60000,60000,2298.239,5133.188,8.113,974.054,2175.579,5000.0,21.736363636363635,10.890909090909092,0.0078125,5e-05,0.010341789,-0.0033519962,0.018058283,0.93412673,0.003812049,0.43942824,0.009999999999999998
5.0,0.0,2.19,846.67,27,5000,False,65000,318,13,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-51-28,1579524688,7.408827543258667,101.70004415512085,6044,ip-172-31-22-183,172.31.22.183,101.70004415512085,65000,13,10,51f92a76,0_env=BreakoutNoFrameskip-v4,65000,65000,2301.217,5130.61,8.091,974.543,2172.763,5000.0,21.39090909090909,10.981818181818182,0.00390625,5e-05,0.006138665,-0.00087220705,0.011271862,0.96051216,0.010472134,0.43018952,0.009999999999999998
5.0,0.0,2.17,844.22,28,5000,False,70000,346,14,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-51-35,1579524695,7.441830158233643,109.14187431335449,6044,ip-172-31-22-183,172.31.22.183,109.14187431335449,70000,14,10,51f92a76,0_env=BreakoutNoFrameskip-v4,70000,70000,2303.027,5124.637,8.059,975.679,2171.056,5000.0,22.81,11.02,0.00390625,5e-05,0.0056481855,-0.0028753758,0.011553039,0.9653527,0.0037703,0.30442053,0.009999999999999998
4.0,0.0,2.17,842.26,23,5000,False,75000,369,15,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-51-43,1579524703,7.530503749847412,116.6723780632019,6044,ip-172-31-22-183,172.31.22.183,116.6723780632019,75000,15,10,51f92a76,0_env=BreakoutNoFrameskip-v4,75000,75000,2310.705,5119.565,8.062,976.645,2163.842,5000.0,21.627272727272725,11.081818181818184,0.001953125,5e-05,0.0026742176,-0.0022189957,0.008065307,0.9746415,0.003592034,0.31791076,0.009999999999999998
4.0,0.0,2.17,842.47,28,5000,False,80000,397,16,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-51-50,1579524710,7.440864324569702,124.1132423877716,6044,ip-172-31-22-183,172.31.22.183,124.1132423877716,80000,16,10,51f92a76,0_env=BreakoutNoFrameskip-v4,80000,80000,2306.216,5119.955,8.073,976.571,2168.054,5000.0,21.80909090909091,11.172727272727274,0.0009765625,5e-05,0.009028827,-0.0015292898,0.013646403,0.9597327,0.004061495,0.30922538,0.009999999999999998
4.0,0.0,2.24,854.3,20,5000,False,85000,417,17,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-51-58,1579524718,7.438760280609131,131.55200266838074,6044,ip-172-31-22-183,172.31.22.183,131.55200266838074,85000,17,10,51f92a76,0_env=BreakoutNoFrameskip-v4,85000,85000,2310.007,5120.234,8.03,976.518,2164.496,5000.0,22.69,11.209999999999999,0.00048828125,5e-05,0.0040564523,-0.0024309922,0.009312851,0.97174513,0.0029610668,0.2826851,0.009999999999999998
4.0,0.0,2.21,848.25,30,5000,False,90000,447,18,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-52-05,1579524725,7.375784635543823,138.92778730392456,6044,ip-172-31-22-183,172.31.22.183,138.92778730392456,90000,18,10,51f92a76,0_env=BreakoutNoFrameskip-v4,90000,90000,2300.255,5121.152,8.025,976.343,2173.672,5000.0,21.863636363636363,11.281818181818183,0.000244140625,5e-05,-0.0013684065,-0.003866773,0.0065092966,0.98021764,0.0044109426,0.40120068,0.009999999999999998
4.0,0.0,2.24,853.33,24,5000,False,95000,471,19,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-52-13,1579524733,7.382986545562744,146.3107738494873,6044,ip-172-31-22-183,172.31.22.183,146.3107738494873,95000,19,10,51f92a76,0_env=BreakoutNoFrameskip-v4,95000,95000,2305.232,5117.399,8.018,977.059,2168.979,5000.0,22.999999999999996,11.3,0.0001220703125,5e-05,0.00093477155,-0.002231145,0.00705607,0.9773592,0.006102373,0.38908967,0.009999999999999998
4.0,0.0,2.27,859.25,24,5000,False,100000,495,20,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-52-20,1579524740,7.783489942550659,154.09426379203796,6044,ip-172-31-22-183,172.31.22.183,154.09426379203796,100000,20,10,51f92a76,0_env=BreakoutNoFrameskip-v4,100000,100000,2314.269,5131.167,8.024,974.437,2160.509,5000.0,21.8,11.39090909090909,0.0001220703125,5e-05,0.008655248,0.000880811,0.011452222,0.964739,0.023743026,0.36806887,0.009999999999999998
