episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/cur_kl_coeff,info/learner/cur_lr,info/learner/total_loss,info/learner/policy_loss,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/kl,info/learner/entropy,info/learner/entropy_coeff
530.0,70.0,240.45,2783.2,6,5000,False,105000,130,21,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-31-20,1579602680,7.517124176025391,170.33242416381836,5629,ip-172-31-17-119,172.31.17.119,170.33242416381836,105000,21,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,105000,105000,2022.879,5643.744,23.488,885.937,2471.724,5000.0,19.15,10.240000000000002,0.25,5e-05,0.019837398,-0.027061895,0.053776346,0.94577247,0.007917649,0.88564694,0.009999999999999998
530.0,70.0,231.9,2742.14,6,5000,False,110000,136,22,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-31-28,1579602688,7.855620861053467,178.18804502487183,5629,ip-172-31-17-119,172.31.17.119,178.18804502487183,110000,22,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,110000,110000,2009.672,5663.178,23.177,882.896,2487.968,5000.0,21.158333333333335,10.291666666666666,0.25,5e-05,0.0023690157,-0.030224044,0.039594553,0.96688044,0.009865133,0.94677734,0.009999999999999998
495.0,70.0,231.5,2706.52,6,5000,False,115000,142,23,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-31-35,1579602695,7.644342660903931,185.83238768577576,5629,ip-172-31-17-119,172.31.17.119,185.83238768577576,115000,23,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,115000,115000,2006.429,5659.51,23.357,883.469,2491.989,5000.0,20.063636363636363,10.336363636363636,0.25,5e-05,0.0011322305,-0.03348766,0.04234147,0.9668229,0.008099518,0.9746462,0.009999999999999998
515.0,70.0,232.45,2682.62,7,5000,False,120000,149,24,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-31-43,1579602703,7.871833086013794,193.70422077178955,5629,ip-172-31-17-119,172.31.17.119,193.70422077178955,120000,24,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,120000,120000,2011.55,5681.488,24.564,880.051,2485.646,5000.0,20.154545454545456,10.409090909090908,0.25,5e-05,0.020713354,-0.021548048,0.048599515,0.95248973,0.010885165,0.9059409,0.009999999999999998
515.0,70.0,231.2,2667.38,6,5000,False,125000,155,25,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-31-51,1579602711,7.676947116851807,201.38116788864136,5629,ip-172-31-17-119,172.31.17.119,201.38116788864136,125000,25,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,125000,125000,2004.987,5679.672,24.023,880.333,2493.782,5000.0,20.081818181818186,10.409090909090908,0.25,5e-05,0.022849131,-0.02157677,0.04920349,0.95338154,0.016225802,0.8834036,0.009999999999999998
515.0,70.0,229.25,2626.86,4,5000,False,130000,159,26,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-31-59,1579602719,8.008788824081421,209.38995671272278,5629,ip-172-31-17-119,172.31.17.119,209.38995671272278,130000,26,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,130000,130000,2030.92,5678.164,21.629,880.566,2461.938,5000.0,20.281818181818185,10.454545454545455,0.25,5e-05,0.015107165,-0.031201601,0.053262196,0.95288897,0.009730409,0.9386033,0.009999999999999998
520.0,70.0,236.1,2664.72,16,5000,False,135000,175,27,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-32-07,1579602727,8.377037763595581,217.76699447631836,5629,ip-172-31-17-119,172.31.17.119,217.76699447631836,135000,27,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,135000,135000,2070.926,5694.022,21.133,878.114,2414.379,5000.0,21.21666666666667,10.5,0.25,5e-05,0.0126991095,-0.026355568,0.0457764,0.9643248,0.009494794,0.9095419,0.009999999999999998
520.0,70.0,234.9,2669.5,4,5000,False,140000,179,28,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-32-16,1579602736,8.033391237258911,225.80038571357727,5629,ip-172-31-17-119,172.31.17.119,225.80038571357727,140000,28,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,140000,140000,2067.512,5727.329,20.149,873.007,2418.365,5000.0,19.95,10.525,0.25,5e-05,0.006042862,-0.034349162,0.047596708,0.9594897,0.00975414,0.9643218,0.009999999999999998
520.0,70.0,231.5,2677.92,9,5000,False,145000,188,29,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-32-23,1579602743,7.81559944152832,233.6159851551056,5629,ip-172-31-17-119,172.31.17.119,233.6159851551056,145000,29,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,145000,145000,2071.267,5728.81,19.109,872.782,2413.981,5000.0,19.936363636363634,10.536363636363637,0.25,5e-05,0.015640575,-0.031133767,0.053066034,0.9610073,0.012116155,0.9320734,0.009999999999999998
520.0,70.0,228.2,2694.06,7,5000,False,150000,195,30,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-32-31,1579602751,7.851149559020996,241.4671347141266,5629,ip-172-31-17-119,172.31.17.119,241.4671347141266,150000,30,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,150000,150000,2064.629,5747.038,19.193,870.013,2421.743,5000.0,19.40909090909091,10.554545454545455,0.25,5e-05,0.012154098,-0.030934328,0.049713425,0.96067536,0.013402378,0.99755955,0.009999999999999998
